Topology::Stator::Outer diameter (mm);Topology::Stator::Inner diameter (mm);Topology::Stator::Length (mm);Topology::Rotor::Outer diameter (mm);Topology::Rotor::Inner diameter (mm);Magnet::TM (mm);Magnet::R (mm);Slot::HS (mm);Slot::WT (mm);Slot::R (mm);Winding::Coil - Conductor::No. turns per coil (1);Winding::Coil - Conductor::No. wires in hand (1);Topology::Airgap::Length (mm);Winding::Coil - Conductor::Conductor diameter (mm);Winding::Fill factors::Gross (%);Winding::Fill factors::Net (%);Masses::Total (kg);Inputs::Max. line current, rms (A);Inputs::Max. Line-Line voltage, rms (V);Base speed::Mechanical torque (N.m);Base speed::Speed (rpm);Base speed::Electrical frequency (Hz);Base speed::Mechanical power (W);Base speed::Machine electrical power (W);Base speed::Machine total losses (W);Base speed::Machine efficiency (%);Base speed::Control angle (deg);Base speed::Phase angle (deg);Base speed::Line current, rms (A);Base speed::Line-Line voltage, rms (V);Maximum speed::Mechanical torque (N.m);Maximum speed::Speed (rpm);Maximum speed::Electrical frequency (Hz);Maximum speed::Mechanical power (W);Maximum speed::Machine electrical power (W);Maximum speed::Machine total losses (W);Maximum speed::Machine efficiency (%);Maximum speed::Control angle (deg);Maximum speed::Phase angle (deg);Maximum speed::Line current, rms (A);Maximum speed::Line-Line voltage, rms (V);User work. pt.::Electrical frequency (Hz);User work. pt.::Mechanical power (W);User work. pt.::Machine electrical power (W);User work. pt.::Machine total losses (W);User work. pt.::Machine efficiency (%);User work. pt.::Control angle (deg);User work. pt.::Phase angle (deg);User work. pt.::Line current, rms (A);User work. pt.::Line-Line voltage, rms (V);Post Process;Comment
465; 59.623680; 33.310963; 17.578240; 32.310963; 16.800341; 2.9966019; 15.406331; 8.4989389; 2.1849178; 25.154421;30;3; 0.5000000; 1.1432198; 60.782785; 68.132892; 0.5695994; 7.5527958; 19.798990; 0.7156134; 2579.2267; 214.93556; 193.28431; 246.69003; 53.405725; 78.351081; 26.518149; 17.780168; 7.5534005; 19.799575; 0.0684666; 3272.5079; 272.70899; 23.463253; 28.492859; 5.0296066; 82.347835; 2.4568949; 2.7651560; 0.8054101; 19.798727; 330.00000;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1;
466; 57.943680; 27.027763; 35.338240; 26.027763; 12.839595; 2.7329753; 12.330638; 10.073899; 2.0557082; 23.587781;17;4; 0.5000000; 1.2810124; 40.993649; 46.614685; 0.8068757; 10.070394; 19.798990; 0.9213632; 2772.5043; 231.04202; 267.50486; 326.01924; 58.514378; 82.051864; 20.902062; 19.291008; 10.071273; 19.799583; 0.0927136; 3336.2164; 278.01803; 32.391152; 39.025205; 6.6340524; 83.000596; 2.6857733; 2.8103961; 1.1478898; 19.797825; 330.00000;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1;
467; 58.663680; 33.120563; 36.298241; 32.120563; 15.678433; 3.4895560; 15.187893; 5.8571709; 3.5213821; 22.417453;13;4;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;1;
468; 57.583680; 23.981363; 34.858240; 22.981363; 9.9201753; 3.1046849; 10.714510; 12.182263; 2.8228712; 24.172945;19;4; 0.5000000; 1.2810124; 41.193051; 46.789690; 0.7885338; 10.070394; 19.798990; 1.0196575; 2138.6897; 178.22415; 228.36561; 291.03517; 62.669554; 78.466673; 12.738837; 32.570350; 10.071352; 19.799903; 0.1036798; 2975.2756; 247.93963; 32.303535; 36.327950; 4.0244153; 88.921986; 0.1025802; 5.9274592; 1.0629542; 19.798852; 330.00000;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1;
469; 52.183680; 25.885363; 27.658241; 24.885363; 12.118516; 2.6855145; 11.771303; 9.0155087; 3.2024054; 21.958190;6;7; 0.5000000; 1.5912727; 35.915168; 41.607818; 0.5525076; 17.623190; 19.798990; 0.5113587; 9503.5815; 791.96512; 508.91069; 557.83470; 48.924017; 91.229657; 3.0254770; 22.642664; 17.619480; 19.805577; 0.0523739; 10808.113; 900.67611; 59.277988; 79.882082; 20.604094; 74.206864; 1.1626775; 2.5924442; 2.3323058; 19.797389; 330.00000; 45.616072; 51.488529; 5.8724570; 88.594630; 1.1191093; 5.1277780; 3.9702002; 7.4618254;1;
470; 59.383680; 39.213363; 37.258239; 38.213363; 21.520728; 2.7444084; 18.420580; 6.5711817; 2.6963599; 26.177863;6;8; 0.5000000; 1.7525822; 45.076975; 51.775797; 0.9222134; 20.140789; 19.798990; 0.9955825; 5869.2923; 489.10769; 611.91573; 684.91765; 73.001922; 89.341504; 14.238176; 7.4552293; 20.142681; 19.799240; 0.0972854; 6140.6918; 511.72431; 62.559514; 95.064487; 32.504973; 65.807449; 1.7921239; 1.1725160; 2.7655075; 19.799049; 330.00000; 45.628045; 62.102813; 16.474767; 73.471786; 1.8976978; 1.0840865; 2.7764180; 12.828119;1;
471; 57.852480; 22.130675; 38.016641; 21.130675; 9.5921664; 2.6077294; 9.9134053; 10.064901; 2.0106212; 21.130238;5;8; 0.5000000; 1.7525822; 28.013232; 32.810824; 0.8122995; 20.140789; 19.798990; 0.5034365; 11168.476; 930.70631; 588.79922; 650.87521; 62.075996; 90.462689; 10.735284; 19.550381; 20.142640; 19.799468; 0.0519503; 12201.155; 1016.7629; 66.376989; 97.543701; 31.166713; 68.048462; 1.9382013; 2.6642191; 2.8467044; 19.797420; 330.00000; 45.615862; 52.397779; 6.7819168; 87.056862; 3.0430045; 4.2171708; 4.5579331; 6.6199933;1;
472; 46.692480; 22.892275; 23.136640; 21.892275; 11.073101; 2.1392618; 10.411322; 7.9536652; 3.9139756; 19.399803;13;3; 0.5000000; 1.1432198; 52.820457; 60.688153; 0.4236800; 7.5527958; 19.798990; 0.3451292; 5732.8655; 477.73879; 207.19632; 235.79940; 28.603077; 87.869741; 2.0344310; 24.454288; 7.5498500; 19.809171; 0.0331689; 6974.0123; 581.16769; 24.223812; 28.348291; 4.1244789; 85.450696; 0.6125662; 2.7733167; 0.8278285; 19.798402; 330.00000; 45.615955; 50.039823; 4.4238680; 91.159305; 0.9468139; 8.6506979; 2.4541165; 11.877684;1;
473; 55.692480; 27.652275; 35.136642; 26.652275; 12.070466; 3.3405798; 12.490993; 10.318977; 2.5479153; 24.145114;15;6; 0.5000000; 1.5911023; 54.208381; 60.894156; 0.8089820; 15.105592; 19.798990; 1.3320491; 2719.9775; 226.66479; 379.41471; 456.28826; 76.873546; 83.152416; 20.395605; 28.298138; 15.106919; 19.799612; 0.1328198; 3322.0779; 276.83983; 46.206293; 52.843756; 6.6374626; 87.439457; 5.9953159; 0.0970099; 1.5321185; 19.798245; 330.00000;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1;
474; 45.276480; 22.016435; 25.248640; 21.016435; 10.721290; 2.0023676; 10.007626; 5.9031369; 2.9384280; 16.911355;6;3; 0.5000000; 1.1432198; 33.960551; 40.816358; 0.3992637; 7.5527958; 19.798990; 0.1592104; 13768.358; 1147.3631; 229.55253; 253.30481; 23.752279; 90.623044; 1.0126945; 12.044238; 7.5527594; 19.799080; 0.0158746; 14715.430; 1226.2859; 24.462776; 36.922217; 12.459441; 66.254894; 0.5005562; 1.4595136; 1.0772002; 19.798668; 330.00000; 45.615900; 52.998425; 7.3825247; 86.070294; 0.8082462; 7.6285141; 5.1349216; 6.0054916;1;
475; 59.676480; 24.872435; 14.448640; 23.872435; 12.521718; 2.1221537; 11.405679; 8.1258160; 2.0440284; 20.562034;9;7; 0.5000000; 1.5912727; 56.273837; 63.615539; 0.4826965; 17.623190; 19.798990; 0.3258387; 14277.143; 1189.7619; 487.16103; 539.26976; 52.108721; 90.337170; 16.175438; 26.868669; 17.624816; 19.799581; 0.0323127; 16218.834; 1351.5695; 54.880974; 77.560180; 22.679206; 70.759214; 5.6603295; 0.8137807; 2.2667971; 19.796019; 330.00000; 45.619427; 51.462259; 5.8428326; 88.646374; 9.5606525; 5.7337232; 5.6915405; 5.2078711;1;
476; 56.196480; 27.157235; 29.808641; 26.157235; 13.960418; 2.2188035; 12.523917; 5.3118581; 2.0413301; 18.890476;9;4; 0.5000000; 1.2810124; 58.991936; 67.688880; 0.7051571; 10.070394; 19.798990; 0.4306675; 6770.3590; 564.19658; 305.33911; 342.10411; 36.765003; 89.253271; 14.004020; 7.9279765; 10.070450; 19.801029; 0.0427747; 7303.1673; 608.59728; 32.713478; 44.497131; 11.783653; 73.518174; 2.2886749; 0.8941322; 1.2988429; 19.798280; 330.00000; 45.615487; 51.882493; 6.2670055; 87.920770; 4.2557681; 2.2015130; 2.7044823; 11.046479;1;
477; 49.116480; 22.778035; 10.368640; 21.778035; 9.2014689; 3.0342781; 10.130448; 8.6508027; 3.0009585; 20.039820;5;5; 0.5000000; 1.4332604; 25.068863; 30.151566; 0.2529189; 12.587993; 19.798990; 0.0879352; 37813.585; 3151.1321; 348.20834; 410.23992; 62.031575; 84.879196; 0.9617991; 18.152245; 12.589041; 19.799588; 0.0076075; 40860.251; 3405.0209; 32.551546; 87.650346; 55.098800; 37.137955; 1.7912140; 2.3253941; 2.5582107; 19.798587; 330.00000;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1;
478; 55.380480; 23.425395; 12.720641; 22.425395; 8.8073146; 3.4625553; 10.347059; 12.305966; 3.2837204; 24.018664;16;5; 0.5000000; 1.4332604; 46.464208; 52.604727; 0.4030919; 12.587993; 19.798990; 0.3899425; 6688.3837; 557.36531; 273.11802; 319.71097; 46.592955; 85.426539; 7.8247383; 42.234870; 12.589268; 19.800584; 0.0397924; 9980.4954; 831.70795; 41.589266; 49.534662; 7.9453958; 83.959927; 1.4534898; 6.2429269; 1.4504539; 19.793715; 330.00000; 45.616305; 50.649510; 5.0332053; 90.062677; 1.8348924; 15.652185; 3.5390251; 8.5667362;1;
479; 58.980480; 30.089395; 17.520640; 29.089395; 15.010149; 2.7411380; 13.859413; 8.5491722; 3.3853495; 23.593870;14;3; 0.5000000; 1.1432198; 34.537332; 40.037287; 0.4879204; 7.5527958; 19.798990; 0.3938433; 5262.0422; 438.50351; 217.02334; 246.34871; 29.325372; 88.095991; 4.0285028; 18.010247; 7.5505821; 19.807300; 0.0384764; 6054.8914; 504.57428; 24.396576; 30.346066; 5.9494905; 80.394525; 0.7622813; 2.1206821; 0.8857194; 19.798166; 330.00000; 45.616046; 50.646014; 5.0299677; 90.068384; 1.3448445; 5.5879868; 2.1888367; 13.403866;1;
480; 59.580480; 27.233395; 28.320640; 26.233395; 13.209181; 2.6216219; 12.461292; 8.3685653; 2.1067444; 21.985263;11;5; 0.5000000; 1.4332604; 44.021731; 50.233204; 0.7316157; 12.587993; 19.798990; 0.6233103; 5633.5883; 469.46569; 367.72065; 416.55857; 48.837924; 88.275857; 18.007196; 15.250954; 12.587342; 19.802348; 0.0610422; 6298.2919; 524.85766; 40.260751; 51.910210; 11.649459; 77.558444; 3.0633934; 1.5976590; 1.5190862; 19.797840; 330.00000; 45.614397; 52.521382; 6.9069847; 86.849195; 5.2471394; 1.9263697; 2.3872161; 12.653243;1;
481; 51.540480; 22.663795; 27.600640; 21.663795; 10.329188; 2.4296185; 10.224493; 7.7984269; 3.0810273; 19.130324;5;9; 0.5000000; 1.9173307; 54.198520; 61.886027; 0.5809838; 22.658387; 19.798990; 0.4653620; 13080.117; 1090.0097; 637.42801; 686.83240; 49.404389; 92.806922; 2.5077582; 27.892768; 22.658245; 19.801634; 0.0445785; 15448.001; 1287.3334; 72.115126; 91.331116; 19.215990; 78.960084; 0.7326622; 3.2969346; 2.6683673; 19.797258; 330.00000; 45.615968; 49.969717; 4.3537488; 91.287225; 0.8866235; 7.0763574; 5.4542989; 5.2915619;1;
482; 55.740480; 26.471795; 13.200642; 25.471795; 11.726734; 3.0908456; 11.963186; 10.197602; 2.5165573; 23.433500;15;4; 0.5000000; 1.2810124; 38.009854; 43.466309; 0.3843358; 10.070394; 19.798990; 0.3334056; 7938.1107; 661.50923; 277.15243; 316.17665; 39.024222; 87.657462; 13.939056; 23.700781; 10.078377; 19.780199; 0.0329196; 9202.0946; 766.84122; 31.722656; 42.092086; 10.369430; 75.364894; 2.2334980; 2.8848954; 1.2296089; 19.796132; 330.00000; 45.616580; 51.584257; 5.9676767; 88.431205; 5.3039979; 7.9706779; 3.3007652; 9.0855875;1;
483; 59.484480; 29.594355; 12.192640; 28.594355; 13.896645; 3.1210902; 13.516905; 8.6113145; 2.1694605; 23.408492;12;3; 0.5000000; 1.1432198; 26.019596; 30.661907; 0.3744580; 7.5527958; 19.798990; 0.1774920; 11816.584; 984.71536; 219.63388; 256.48155; 36.847678; 85.633400; 14.294441; 8.0172043; 7.5528042; 19.798964; 0.0178777; 12618.591; 1051.5493; 23.623909; 44.828732; 21.204823; 52.698143; 2.8502245; 1.3582557; 1.3079321; 19.798525; 330.00000; 45.615821; 55.394195; 9.7783737; 82.347656; 9.1110246; 4.5346293; 4.5798345; 6.9964332;1;
484; 53.004480; 22.359155; 33.552640; 21.359155; 10.336728; 2.3170487; 10.100315; 11.769652; 4.8504838; 22.949230;5;6;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;1;
485; 49.524480; 24.643955; 18.912641; 23.643955; 11.776292; 2.4132665; 11.218661; 7.6883791; 3.5251115; 20.010357;17;3; 0.5000000; 1.1432198; 62.011172; 70.334133; 0.4233441; 7.5527958; 19.798990; 0.4078077; 4633.9380; 386.16150; 197.89472; 230.56120; 32.666475; 85.831755; 2.9010914; 27.103878; 7.5527880; 19.798969; 0.0395556; 5894.8730; 491.23942; 24.418055; 28.239615; 3.8215592; 86.467382; 0.7116894; 3.2487231; 0.8250024; 19.798257; 330.00000; 45.616139; 49.796835; 4.1806958; 91.604495; 1.0775240; 8.5942299; 2.0901554; 13.901909;1;
486; 59.124480; 26.547955; 11.712640; 25.547955; 10.977226; 3.4927998; 11.900778; 10.719679; 2.9366235; 23.993656;14;3; 0.5000000; 1.1432198; 25.865494; 30.339281; 0.3622836; 7.5527958; 19.798990; 0.2197718; 9218.9882; 768.24901; 212.16992; 241.27491; 29.104987; 87.937002; 4.9437127; 21.340093; 7.5587872; 19.785141; 0.0223486; 10665.304; 888.77537; 24.960465; 35.035156; 10.074691; 71.244053; 1.1350016; 2.8491710; 1.0230739; 19.797383; 330.00000; 45.616257; 53.009982; 7.3937250; 86.052203; 2.5241875; 10.921686; 3.7842226; 8.2177143;1;
487; 56.844480; 23.120755; 18.672641; 22.120755; 8.8157184; 3.3495534; 10.222989; 5.0098765; 3.7313670; 16.570254;6;3; 0.5000000; 1.1432198; 49.142132; 58.056104; 0.4864827; 7.5527958; 19.798990; 0.1287210; 17382.252; 1448.5210; 234.30643; 254.24189; 19.935457; 92.158862; 0.6452867; 11.006575; 7.5527675; 19.799029; 0.0130128; 18424.681; 1535.3901; 25.107309; 34.695210; 9.5879005; 72.365348; 0.2646610; 1.3634430; 1.0122062; 19.798682; 330.00000; 45.615940; 54.434114; 8.8181731; 83.800282; 0.6528712; 8.1895141; 6.3294339; 5.0105713;1;
488; 59.844480; 32.640755; 12.672641; 31.640755; 16.816064; 2.7493805; 15.133032; 6.5029504; 4.4022974; 22.823328;10;3; 0.5000000; 1.1432198; 39.414789; 46.032788; 0.4081039; 7.5527958; 19.798990; 0.2268380; 9614.3903; 801.19919; 228.38424; 251.88611; 23.501869; 90.669644; 1.4561756; 13.491175; 7.5535302; 19.799189; 0.0228251; 10494.546; 874.54553; 25.084479; 33.155303; 8.0708239; 75.657518; 0.4539575; 1.5858552; 0.9673989; 19.798472; 330.00000; 45.615940; 51.314383; 5.6984431; 88.895037; 0.8380717; 6.4751207; 3.6830180; 8.0787911;1;
489; 51.348480; 27.385715; 25.344641; 26.385715; 11.704115; 3.4285550; 12.335719; 8.2839255; 3.2064593; 21.976783;8;5; 0.5000000; 1.4332604; 36.955781; 42.817936; 0.5044514; 12.587993; 19.798990; 0.4820160; 7299.2308; 608.26923; 368.44030; 407.61636; 39.176060; 90.388987; 3.0057867; 19.239802; 12.589248; 19.799374; 0.0471993; 8218.3292; 684.86077; 40.620689; 53.634595; 13.013906; 75.735985; 0.8470248; 2.2018816; 1.5655367; 19.797902; 330.00000; 45.616307; 51.300505; 5.6841976; 88.919802; 1.0089268; 4.7301398; 3.0198638; 9.8006824;1;
490; 49.068480; 23.958515; 32.304640; 22.958515; 9.5452007; 3.2840122; 10.658255; 8.7721774; 3.0323166; 20.751435;6;7; 0.5000000; 1.5912727; 39.407594; 45.522591; 0.5641294; 17.623190; 19.798990; 0.5423388; 8852.1389; 737.67824; 502.74469; 551.57066; 48.825960; 91.147832; 2.5737264; 24.137870; 17.622394; 19.802241; 0.0534118; 10231.574; 852.63113; 57.227963; 75.102062; 17.874100; 76.200255; 0.8934936; 2.8120602; 2.1931898; 19.797331; 330.00000; 45.616125; 51.224392; 5.6082675; 89.051568; 0.8756779; 5.3202042; 3.7450639; 7.8712437;1;
491; 58.457280; 35.816627; 37.623041; 34.816627; 17.858035; 3.3626350; 16.567655; 7.0979142; 3.9736799; 25.006228;18;3; 0.5000000; 1.1432198; 53.425263; 60.722315; 0.9152124; 7.5527958; 19.798990; 1.3649826; 1413.3800; 117.78167; 202.02945; 249.93919; 47.909741; 80.831441; 5.7607738; 15.208085; 7.5527696; 19.798921; 0.1345158; 1751.2385; 145.93654; 24.668760; 27.879092; 3.2103318; 88.484805; 0.7213634; 1.9300089; 0.8136189; 19.798793; 330.00000;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1;
492; 56.777280; 29.533427; 25.383041; 28.533427; 13.897289; 3.0990083; 13.491962; 8.6728749; 3.8461986; 23.439588;11;3; 0.5000000; 1.1432198; 28.685667; 33.810648; 0.5794846; 7.5527958; 19.798990; 0.4435362; 4764.6242; 397.05202; 221.30253; 249.89851; 28.595972; 88.556965; 1.9059762; 15.239201; 7.5527827; 19.799023; 0.0426646; 5381.8609; 448.48841; 24.045206; 30.607497; 6.5622909; 78.559858; 0.5335456; 1.7060400; 0.8931352; 19.798453; 330.00000; 45.616005; 51.162632; 5.5466274; 89.158831; 0.7389874; 4.1449542; 1.9832298; 14.912367;1;
493; 58.841280; 26.372787; 12.135040; 25.372787; 12.106453; 2.8656262; 11.969987; 8.6615478; 3.3698922; 21.847941;22;3; 0.5000000; 1.1432198; 60.421292; 68.165046; 0.4285911; 7.5527958; 19.798990; 0.3686554; 4844.4382; 403.70319; 187.02198; 221.96624; 34.944261; 84.256948; 4.9525810; 31.033301; 7.5529901; 19.799457; 0.0358886; 6481.2557; 540.10464; 24.358166; 27.617221; 3.2590545; 88.199194; 0.7097797; 4.1101979; 0.8071259; 19.798524; 330.00000; 45.616097; 50.082753; 4.4666558; 91.081449; 1.4246285; 11.446932; 2.2791584; 12.913180;1;
494; 56.561280; 22.945587; 19.095041; 21.945587; 9.9449456; 2.7223798; 10.292199; 12.951746; 4.1646357; 24.424539;13;3; 0.5000000; 1.1432198; 24.495802; 29.088325; 0.4504463; 7.5527958; 19.798990; 0.2835460; 6738.9600; 561.58000; 200.09908; 229.29154; 29.192457; 87.268411; 2.0135174; 27.728571; 7.5520316; 19.803626; 0.0279047; 8387.1189; 698.92658; 24.508592; 31.399965; 6.8913735; 78.052927; 0.8409934; 3.4259413; 0.9175515; 19.796842; 330.00000; 45.616204; 51.516641; 5.9004366; 88.546542; 1.0992430; 11.861789; 2.9812861; 10.169153;1;
495; 48.281280; 24.278387; 38.055040; 23.278387; 11.787068; 2.2773185; 11.069864; 7.9192195; 3.0050125; 20.058413;6;4; 0.5000000; 1.2810124; 25.990417; 31.228121; 0.5835702; 10.070394; 19.798990; 0.3666960; 7850.4974; 654.20812; 301.46159; 334.72329; 33.261706; 90.062925; 1.6217411; 14.253347; 10.068992; 19.802493; 0.0352577; 8570.4212; 714.20177; 31.643532; 45.537747; 13.894215; 69.488577; 0.6613919; 1.5940358; 1.3286886; 19.798402; 330.00000; 45.616014; 51.697472; 6.0814588; 88.236448; 0.7852556; 4.4001089; 3.1522382; 9.4800772;1;
496; 59.201280; 29.419187; 12.615041; 28.419187; 15.025872; 2.4939166; 13.586114; 6.5531836; 2.6027291; 21.262777;20;3;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;1;
497; 56.921280; 25.991987; 19.575041; 24.991987; 12.864365; 2.3506701; 11.908326; 10.843381; 3.3974726; 23.839375;12;3; 0.5000000; 1.1432198; 23.605424; 28.006676; 0.4610063; 7.5527958; 19.798990; 0.3115680; 6553.9270; 546.16058; 213.83709; 242.46381; 28.626713; 88.193408; 2.4974243; 20.587335; 7.5527750; 19.798972; 0.0305201; 7608.2193; 634.01827; 24.316332; 32.363083; 8.0467515; 75.136017; 0.7960111; 2.4703875; 0.9448270; 19.797721; 330.00000; 45.616071; 51.440190; 5.8241183; 88.677883; 1.2348174; 7.7792743; 2.7409095; 10.901873;1;
498; 48.785280; 23.783347; 32.727041; 22.783347; 10.673564; 2.6572707; 10.727356; 7.9813619; 4.7891234; 19.873035;5;4; 0.5000000; 1.2810124; 31.313859; 37.859296; 0.5535196; 10.070394; 19.798990; 0.2600996; 11292.642; 941.05352; 307.58414; 335.84693; 28.262788; 91.584622; 1.0162805; 13.494682; 10.069989; 19.802118; 0.0244727; 12154.503; 1012.8753; 31.149319; 43.837085; 12.687766; 71.057004; 0.5519658; 1.4075449; 1.2789685; 19.798514; 330.00000; 45.615940; 50.865097; 5.2491571; 89.680238; 0.6055507; 5.6292215; 4.2977097; 6.8597947;1;
499; 56.105280; 22.260147; 32.487040; 21.260147; 10.714718; 2.0926934; 10.106900; 12.768229; 2.3491667; 23.898302;14;7; 0.5000000; 1.5912727; 49.162224; 55.314508; 0.7545933; 17.623190; 19.798990; 0.9732333; 3586.8233; 298.90194; 365.55738; 445.24773; 79.690350; 82.102020; 26.988548; 42.529440; 17.624589; 19.799800; 0.1112927; 4935.0451; 411.25376; 57.515698; 64.863950; 7.3482519; 88.671285; 6.6957662; 2.6514860; 1.8732949; 19.798074; 330.00000; 45.617799; 51.027060; 5.4092613; 89.399230; 6.6132918; 2.5182063; 1.8305057; 15.932306;1;
500; 59.705280; 28.924147; 37.287040; 27.924147; 13.915824; 2.8721404; 13.244039; 11.546065; 2.0961440; 26.008139;14;8; 0.5000000; 1.7525822; 52.344393; 58.597609; 0.9560226; 20.140789; 19.798990; 1.4911615; 3055.0057; 254.58381; 477.05157; 577.92231; 100.87074; 82.545969; 24.063143; 33.351190; 20.142479; 19.799421; 0.1534555; 3736.4399; 311.36999; 60.043907; 71.090435; 11.046528; 84.461302; 2.4266297; 4.8305617; 2.1391333; 19.798240; 330.00000;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1;
501; 56.225280; 31.208947; 22.647040; 30.208947; 15.354525; 2.9687902; 14.362276; 8.7321072; 2.0934457; 24.336581;14;5; 0.5000000; 1.4332604; 47.230003; 53.484475; 0.5755752; 12.587993; 19.798990; 0.6718921; 5149.6246; 429.13539; 362.32953; 418.04718; 55.717648; 86.671924; 24.068169; 14.470190; 12.589043; 19.799508; 0.0623209; 5822.1481; 485.17901; 37.996660; 51.691815; 13.695155; 73.506144; 1.8684091; 3.0020737; 1.4904552; 19.798039; 330.00000; 45.622758; 54.716930; 9.0941721; 83.379601; 6.1154365; 1.3573355; 2.2837082; 13.594421;1;
502; 59.945280; 23.021747; 17.607040; 22.021747; 9.1954373; 3.1243339; 10.229790; 13.473822; 4.5847020; 24.984696;13;3; 0.5000000; 1.1432198; 24.613447; 29.283482; 0.4761936; 7.5527958; 19.798990; 0.2634703; 7180.8431; 598.40359; 198.12341; 226.40373; 28.280316; 87.508900; 1.8031527; 29.071384; 7.5530408; 19.800947; 0.0256356; 9046.6782; 753.88985; 24.286306; 30.774346; 6.4880392; 78.917377; 0.7356585; 3.6524511; 0.8994958; 19.796848; 330.00000; 45.616097; 51.588411; 5.9723133; 88.423149; 1.0133540; 13.330821; 3.1935718; 9.5751722;1;
503; 56.969280; 24.811507; 27.639041; 23.811507; 12.520633; 2.1009360; 11.380520; 10.722007; 3.3661146; 23.127760;11;7; 0.5000000; 1.5912727; 53.502848; 60.379925; 0.7017867; 17.623190; 19.798990; 0.8831025; 4477.4867; 373.12389; 414.07027; 474.84075; 60.770473; 87.201925; 7.8377546; 38.233956; 17.624933; 19.799953; 0.0884222; 6258.1245; 521.51037; 57.947441; 65.170102; 7.2226615; 88.917216; 1.0245728; 5.3137191; 1.9046650; 19.797646; 330.00000; 45.616134; 50.002281; 4.3861469; 91.228106; 1.2048230; 6.3201456; 2.2801377; 12.660933;1;
